Capacity data calculated from MERRA-2
""
BEGIN_DATA
year,month,day,hour,s_cfs
2016,1,8,16,0.35883314701176955
2016,1,8,17,0.34798758041809635
2016,1,8,18,0.37967374338373266
2016,1,8,19,0.36760702755940816
2016,1,8,20,0.26543073422693464
2016,1,8,21,0.02617067569457347
2016,1,8,22,0.00022412735278175391
2016,1,8,23,0.0
2016,1,8,24,0.0
2016,1,9,1,0.0
2016,1,9,2,0.0
2016,1,9,3,0.0
2016,1,9,4,0.0
2016,1,9,5,0.0
2016,1,9,6,0.0
2016,1,9,7,0.0
2016,1,9,8,0.0
2016,1,9,9,0.0
2016,1,9,10,0.0
2016,1,9,11,0.0
2016,1,9,12,0.0
2016,1,9,13,0.0009403946803321961
2016,1,9,14,0.033075686213909314
2016,1,9,15,0.09553189465173363
2016,1,9,16,0.14527305310100314
2016,1,9,17,0.16453280843464982
2016,1,9,18,0.15049040937198907
2016,1,9,19,0.13052681778938752
2016,1,9,20,0.08786939142667956
2016,1,9,21,0.02069212966346583
2016,1,9,22,1.250963049535477e-05
2016,1,9,23,0.0
2016,1,9,24,0.0
2016,1,10,1,0.0
2016,1,10,2,0.0
2016,1,10,3,0.0
2016,1,10,4,0.0
2016,1,10,5,0.0
2016,1,10,6,0.0
2016,1,10,7,0.0
2016,1,10,8,0.0
2016,1,10,9,0.0
2016,1,10,10,0.0
2016,1,10,11,0.0
2016,1,10,12,0.0
2016,1,10,13,0.00031825430157723906
2016,1,10,14,0.008476775778291213
2016,1,10,15,0.018712045644027595
2016,1,10,16,0.03347061016225206
2016,1,10,17,0.04029560285953365
2016,1,10,18,0.032146034807130644
2016,1,10,19,0.021759585360259376
2016,1,10,20,0.009901747142415181
2016,1,10,21,0.009142293662435198
2016,1,10,22,5.2948981308197504e-05
2016,1,10,23,0.0
2016,1,10,24,0.0
2016,1,11,1,0.0
2016,1,11,2,0.0
2016,1,11,3,0.0
2016,1,11,4,0.0
2016,1,11,5,0.0
2016,1,11,6,0.0
2016,1,11,7,0.0
2016,1,11,8,0.0
2016,1,11,9,0.0
2016,1,11,10,0.0
2016,1,11,11,0.0
2016,1,11,12,0.0
2016,1,11,13,0.04473020102635941
2016,1,11,14,0.3041532282187834
2016,1,11,15,0.42003308207429335
2016,1,11,16,0.41688727709541185
2016,1,11,17,0.4328904805133912
2016,1,11,18,0.4922917293761365
2016,1,11,19,0.6125631027811105
2016,1,11,20,0.4468631291305457
2016,1,11,21,0.03819474151349868
2016,1,11,22,0.0008907348091917541
2016,1,11,23,0.0
2016,1,11,24,0.0
2016,1,12,1,0.0
2016,1,12,2,0.0
2016,1,12,3,0.0
2016,1,12,4,0.0
2016,1,12,5,0.0
2016,1,12,6,0.0
2016,1,12,7,0.0
2016,1,12,8,0.0
2016,1,12,9,0.0
2016,1,12,10,0.0
2016,1,12,11,0.0
2016,1,12,12,0.0
2016,1,12,13,0.036121559108437395
2016,1,12,14,0.21618523989229577
2016,1,12,15,0.32611995948107614
2016,1,12,16,0.34644850604733013
2016,1,12,17,0.3504497399153167
2016,1,12,18,0.34604126357418563
2016,1,12,19,0.27247838166230737
2016,1,12,20,0.1787162765093789
2016,1,12,21,0.03238017435641407
2016,1,12,22,2.5179706134090298e-05
2016,1,12,23,0.0
2016,1,12,24,0.0
2016,1,13,1,0.0
2016,1,13,2,0.0
2016,1,13,3,0.0
2016,1,13,4,0.0
2016,1,13,5,0.0
2016,1,13,6,0.0
2016,1,13,7,0.0
2016,1,13,8,0.0
2016,1,13,9,0.0
2016,1,13,10,0.0
2016,1,13,11,0.0
2016,1,13,12,0.0
2016,1,13,13,0.03719271830787221
2016,1,13,14,0.27657355498263736
2016,1,13,15,0.3993425091527612
2016,1,13,16,0.39915610169069266
2016,1,13,17,0.4348976026530637
2016,1,13,18,0.5309286661180707
2016,1,13,19,0.6828250002209167
2016,1,13,20,0.5038264870297408
2016,1,13,21,0.036778434996262724
2016,1,13,22,0.001233974971353765
2016,1,13,23,0.0
2016,1,13,24,0.0
2016,1,14,1,0.0
2016,1,14,2,0.0
2016,1,14,3,0.0
2016,1,14,4,0.0
2016,1,14,5,0.0
2016,1,14,6,0.0
2016,1,14,7,0.0
2016,1,14,8,0.0
2016,1,14,9,0.0
2016,1,14,10,0.0
2016,1,14,11,0.0
2016,1,14,12,0.0
2016,1,14,13,0.02181216233352885
2016,1,14,14,0.1847810119317531
2016,1,14,15,0.36095553229731236
2016,1,14,16,0.4255873803141854
2016,1,14,17,0.46587319200722915
2016,1,14,18,0.5615470884935587
2016,1,14,19,0.5963127549629454
2016,1,14,20,0.4921683899672861
2016,1,14,21,0.037414472713936976
2016,1,14,22,0.0014954434133792657
2016,1,14,23,0.0
2016,1,14,24,0.0
2016,1,15,1,0.0
2016,1,15,2,0.0
2016,1,15,3,0.0
2016,1,15,4,0.0
2016,1,15,5,0.0
2016,1,15,6,0.0
2016,1,15,7,0.0
2016,1,15,8,0.0
2016,1,15,9,0.0
2016,1,15,10,0.0
2016,1,15,11,0.0
2016,1,15,12,0.0
2016,1,15,13,0.031102491042703927
2016,1,15,14,0.214425635195628
2016,1,15,15,0.3083576801717006
2016,1,15,16,0.3455924052281197
2016,1,15,17,0.3607515344860234
2016,1,15,18,0.40141103375762527
2016,1,15,19,0.4075607440044347
2016,1,15,20,0.32145970052544837
2016,1,15,21,0.04943055635051503
2016,1,15,22,0.00109521297224235
2016,1,15,23,0.0
2016,1,15,24,0.0
2016,1,16,1,0.0
2016,1,16,2,0.0
2016,1,16,3,0.0
2016,1,16,4,0.0
2016,1,16,5,0.0
2016,1,16,6,0.0
2016,1,16,7,0.0
2016,1,16,8,0.0
2016,1,16,9,0.0
2016,1,16,10,0.0
2016,1,16,11,0.0
2016,1,16,12,0.0
2016,1,16,13,0.0
2016,1,16,14,0.0067800564902278345
2016,1,16,15,0.024095669968132175
2016,1,16,16,0.04721417165189547
2016,1,16,17,0.06589908348879212
2016,1,16,18,0.09236532484128178
2016,1,16,19,0.13327271984913877
2016,1,16,20,0.18227965750028735
2016,1,16,21,0.040807331744897646
2016,1,16,22,0.0012758972692272807
2016,1,16,23,0.0
2016,1,16,24,0.0
2016,1,17,1,0.0
2016,1,17,2,0.0
2016,1,17,3,0.0
2016,1,17,4,0.0
2016,1,17,5,0.0
2016,1,17,6,0.0
2016,1,17,7,0.0
2016,1,17,8,0.0
2016,1,17,9,0.0
2016,1,17,10,0.0
2016,1,17,11,0.0
2016,1,17,12,0.0
2016,1,17,13,0.045659170005401754
2016,1,17,14,0.2620557507293032
2016,1,17,15,0.3204552826488899
2016,1,17,16,0.3119691610051147
2016,1,17,17,0.32531265788256597
2016,1,17,18,0.33635417055106553
2016,1,17,19,0.2814755634246547
2016,1,17,20,0.17566656241147227
2016,1,17,21,0.03945651552717024
2016,1,17,22,0.00037735861301042617
2016,1,17,23,0.0
2016,1,17,24,0.0
2016,1,18,1,0.0
2016,1,18,2,0.0
2016,1,18,3,0.0
2016,1,18,4,0.0
2016,1,18,5,0.0
2016,1,18,6,0.0
2016,1,18,7,0.0
2016,1,18,8,0.0
2016,1,18,9,0.0
2016,1,18,10,0.0
2016,1,18,11,0.0
2016,1,18,12,0.0
2016,1,18,13,0.017112019960341104
2016,1,18,14,0.15666574149539184
2016,1,18,15,0.2895254664379971
2016,1,18,16,0.35406513400592526
2016,1,18,17,0.41154955279938166
2016,1,18,18,0.46039281261931303
2016,1,18,19,0.4559745258695284
2016,1,18,20,0.4521306558600584
2016,1,18,21,0.06766479002043439
2016,1,18,22,0.0026515129638631746
2016,1,18,23,0.0
2016,1,18,24,0.0
2016,1,19,1,0.0
2016,1,19,2,0.0
2016,1,19,3,0.0
2016,1,19,4,0.0
2016,1,19,5,0.0
2016,1,19,6,0.0
2016,1,19,7,0.0
2016,1,19,8,0.0
2016,1,19,9,0.0
2016,1,19,10,0.0
2016,1,19,11,0.0
2016,1,19,12,0.0
2016,1,19,13,0.049751898834997976
2016,1,19,14,0.29010009651371127
2016,1,19,15,0.4098075437492129
2016,1,19,16,0.43331857050229183
2016,1,19,17,0.4404763439507349
2016,1,19,18,0.49876873783818104
2016,1,19,19,0.5486236951128888
2016,1,19,20,0.5247399811923913
2016,1,19,21,0.07461314952089261
2016,1,19,22,0.0030551771770488127
2016,1,19,23,0.0
2016,1,19,24,0.0
2016,1,20,1,0.0
2016,1,20,2,0.0
2016,1,20,3,0.0
2016,1,20,4,0.0
2016,1,20,5,0.0
2016,1,20,6,0.0
2016,1,20,7,0.0
2016,1,20,8,0.0
2016,1,20,9,0.0
2016,1,20,10,0.0
2016,1,20,11,0.0
2016,1,20,12,0.0
2016,1,20,13,0.06286190073475678
2016,1,20,14,0.3305368239621723
2016,1,20,15,0.46087297807016914
2016,1,20,16,0.4685869841325827
2016,1,20,17,0.49416335826655683
2016,1,20,18,0.5981438098728771
2016,1,20,19,0.7183230594266052
2016,1,20,20,0.5291280435029794
2016,1,20,21,0.07044961031737107
2016,1,20,22,0.0032640647808765467
2016,1,20,23,0.0
2016,1,20,24,0.0
2016,1,21,1,0.0
2016,1,21,2,0.0
2016,1,21,3,0.0
2016,1,21,4,0.0
2016,1,21,5,0.0
2016,1,21,6,0.0
2016,1,21,7,0.0
2016,1,21,8,0.0
2016,1,21,9,0.0
2016,1,21,10,0.0
2016,1,21,11,0.0
2016,1,21,12,0.0
2016,1,21,13,0.06901816876313686
2016,1,21,14,0.3503017226029135
2016,1,21,15,0.4794429972778045
